tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;Total ;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo ;punto;term;rec;ron;multi;saldo anterior 
22270;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13675;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22271;05/02/2021;28/02/2021;20968;0;0;0;20968;;;due;13676;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-4032
22272;05/02/2021;28/02/2021;-1452;0;0;0;-1452;Cash;;paid;13677;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-56452
22273;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;13678;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22274;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;13679;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-1000
22275;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13680;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22276;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;13681;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-1000
22277;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13682;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22278;05/02/2021;28/02/2021;24456;0;0;3992;28448;;;due;13683;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;3448
22279;05/02/2021;28/02/2021;49341;0;0;3992;53333;;;due;13684;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;28333
22280;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13685;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22281;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13686;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22282;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;13687;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22283;05/02/2021;28/02/2021;-2083;0;0;0;-2083;Cash;;paid;13688;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-27083
22284;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13689;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22285;05/02/2021;28/02/2021;39314;0;0;3992;43306;;;due;13690;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;18306
22286;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;13691;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22287;05/02/2021;28/02/2021;-9677;0;0;0;-9677;Cash;;paid;13692;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-34677
22288;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13693;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22289;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;13694;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-1000
22290;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13695;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22291;05/02/2021;28/02/2021;4167;0;0;0;4167;;;due;13696;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-20833
22292;05/02/2021;28/02/2021;23208;0;0;3992;27200;;;due;13697;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;2200
22293;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13698;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22294;05/02/2021;28/02/2021;21841;0;0;3992;25833;;;due;13699;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;833
22295;05/02/2021;28/02/2021;15200;0;0;0;15200;;;due;13700;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-9800
22296;05/02/2021;28/02/2021;2500;0;0;0;2500;;;due;13701;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-22500
22297;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13702;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22298;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;13703;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;50000
22299;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13704;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22300;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13705;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22301;05/02/2021;28/02/2021;16828;0;0;0;16828;;;due;13706;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-8172
22302;05/02/2021;28/02/2021;22006;0;0;0;22006;;;due;13707;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-32994
22303;05/02/2021;28/02/2021;674;0;0;0;674;;;due;13708;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-24326
22304;05/02/2021;28/02/2021;15004;0;0;0;15004;;;due;13709;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-9996
22305;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13710;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22306;05/02/2021;28/02/2021;16129;0;0;0;16129;;;due;13711;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-8871
22307;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13712;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22308;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;13713;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25000
22309;05/02/2021;28/02/2021;833;0;0;0;833;;;due;13714;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-24167
22310;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;13715;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22311;05/02/2021;28/02/2021;3333;0;0;0;3333;;;due;13716;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-21667
22312;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13717;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22313;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13718;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22314;05/02/2021;28/02/2021;-806;0;0;0;-806;Cash;;paid;13719;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25806
22315;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13720;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22316;05/02/2021;28/02/2021;11290;0;0;0;11290;;;due;13721;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-13710
22317;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13722;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22318;05/02/2021;28/02/2021;22675;0;0;3992;26667;;;due;13723;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;1667
22319;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13724;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22320;05/02/2021;28/02/2021;10833;0;0;0;10833;;;due;13725;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-14167
22321;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13726;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22322;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13727;26;;2;yes;0;%;Villanueva;Television;10MegasVS;no;0;no;Suspendido;0;-250000
22323;05/02/2021;28/02/2021;8333;0;0;0;8333;;;due;13728;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-16667
22324;05/02/2021;28/02/2021;-36129;0;0;0;-36129;Cash;;paid;13729;26;;2;yes;0;%;Villanueva;Television;10Megasv;no;0;no;Suspendido;0;-116129
22325;05/02/2021;28/02/2021;29333;0;0;0;29333;;;due;13730;26;;2;yes;0;%;Villanueva;Television;10Megasv;no;0;no;Suspendido;0;-50667
22326;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13731;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22327;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13732;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22328;05/02/2021;28/02/2021;4839;0;0;0;4839;;;due;13733;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-20161
22329;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13734;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22330;05/02/2021;28/02/2021;-8065;0;0;0;-8065;Cash;;paid;13735;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-63065
22331;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13736;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22332;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13737;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22333;05/02/2021;28/02/2021;16670;0;0;0;16670;;;due;13738;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-8330
22334;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13739;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22335;05/02/2021;28/02/2021;20833;0;0;0;20833;;;due;13740;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-4167
22336;05/02/2021;28/02/2021;-15179;0;0;0;-15179;Cash;;paid;13741;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-40179
22337;05/02/2021;28/02/2021;11290;0;0;0;11290;;;due;13742;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-13710
22338;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13743;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22339;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13744;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22340;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;13745;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22341;05/02/2021;28/02/2021;16667;0;0;0;16667;;;due;13746;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-38333
22342;05/02/2021;28/02/2021;-18333;0;0;0;-18333;Cash;;paid;13747;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-43333
22343;05/02/2021;28/02/2021;-8333;0;0;0;-8333;Cash;;paid;13748;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-33333
22344;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;13749;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;50000
22345;05/02/2021;28/02/2021;1667;0;0;0;1667;;;due;13750;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-23333
22346;05/02/2021;28/02/2021;23333;0;0;0;23333;;;due;13751;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-1667
22347;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;13752;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22348;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13753;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22349;05/02/2021;28/02/2021;2586;0;0;0;2586;;;due;13754;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-22414
22350;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13755;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22351;05/02/2021;28/02/2021;3448;0;0;0;3448;;;due;13756;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-21552
22352;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13757;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22353;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13758;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22354;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13759;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22355;05/02/2021;28/02/2021;7000;0;0;0;7000;;;due;13760;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-18000
22356;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13761;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22357;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13762;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22358;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13763;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22359;05/02/2021;28/02/2021;6034;0;0;0;6034;;;due;13764;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-18966
22360;05/02/2021;28/02/2021;650;0;0;0;650;;;due;13765;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-54350
22361;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;13766;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22362;05/02/2021;28/02/2021;833;0;0;0;833;;;due;13767;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-24167
22363;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13768;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22364;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13769;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22365;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13770;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22366;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13771;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22367;05/02/2021;28/02/2021;10833;0;0;0;10833;;;due;13772;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-14167
22368;05/02/2021;28/02/2021;17500;0;0;0;17500;;;due;13773;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-7500
22369;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13774;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22370;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13775;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22371;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13776;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22372;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13777;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22373;05/02/2021;28/02/2021;8337;0;0;0;8337;;;due;13778;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-16663
22374;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13779;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22375;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13780;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22376;05/02/2021;28/02/2021;70202;0;0;3992;74194;;;due;13781;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;49194
22377;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13782;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22378;05/02/2021;28/02/2021;-806;0;0;0;-806;Cash;;paid;13783;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25806
22379;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;13784;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22380;05/02/2021;28/02/2021;17742;0;0;0;17742;;;due;13785;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-7258
22381;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;13786;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22382;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13787;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22383;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13788;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22384;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13789;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22385;05/02/2021;28/02/2021;24167;0;0;0;24167;;;due;13790;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-833
22386;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13791;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22387;05/02/2021;28/02/2021;7258;0;0;0;7258;;;due;13792;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-17742
22388;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13793;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-55000
22389;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13794;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22390;05/02/2021;28/02/2021;23833;0;0;0;23833;;;due;13795;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-31167
22391;05/02/2021;28/02/2021;20161;0;0;0;20161;;;due;13796;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-4839
22392;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13797;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22393;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13798;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22394;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;13799;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22395;05/02/2021;28/02/2021;3226;0;0;0;3226;;;due;13800;26;;2;yes;0;%;Villanueva;Television;3MegasV;no;0;no;Suspendido;0;-41774
22396;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13801;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22397;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13802;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22398;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13803;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22399;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13804;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22400;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13805;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22401;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13806;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-55000
22402;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13807;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22403;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13808;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-55000
22404;05/02/2021;28/02/2021;3226;0;0;0;3226;;;due;13809;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-21774
22405;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13810;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22406;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13811;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22407;05/02/2021;28/02/2021;20161;0;0;0;20161;;;due;13812;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-4839
22408;05/02/2021;28/02/2021;2419;0;0;0;2419;;;due;13813;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-22581
22409;05/02/2021;28/02/2021;20167;0;0;0;20167;;;due;13814;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-34833
22410;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13815;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22411;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13816;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22412;05/02/2021;28/02/2021;46814;0;0;3992;50806;;;due;13817;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;25806
22413;05/02/2021;28/02/2021;1613;0;0;0;1613;;;due;13818;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-23387
22414;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13819;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22415;05/02/2021;28/02/2021;3448;0;0;0;3448;;;due;13820;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-21552
22416;05/02/2021;28/02/2021;25000;0;0;0;25000;;;due;13821;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;0
22417;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13822;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22418;05/02/2021;28/02/2021;10833;0;0;0;10833;;;due;13823;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-14167
22419;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13824;26;;2;yes;0;%;Villanueva;Television;3MegasV;no;0;no;Suspendido;0;-45000
22420;05/02/2021;28/02/2021;1452;0;0;0;1452;;;due;13825;26;;2;yes;0;%;Villanueva;Television;3MegasV;no;0;no;Suspendido;0;-43548
22421;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13826;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22422;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13827;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22423;05/02/2021;28/02/2021;12000;0;0;0;12000;;;due;13828;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-13000
22424;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13829;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-55000
22425;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13830;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22426;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;13831;26;;2;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;50000
22427;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13832;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22428;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13833;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22429;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13834;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22430;05/02/2021;28/02/2021;3448;0;0;0;3448;;;due;13835;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-21552
22431;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13836;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22432;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13837;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22433;05/02/2021;28/02/2021;15484;0;0;0;15484;;;due;13838;26;;2;yes;0;%;Villanueva;Television;10Megasv;no;0;no;Suspendido;0;-64516
22434;05/02/2021;28/02/2021;51008;0;0;3992;55000;;;due;13839;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;0
22435;05/02/2021;28/02/2021;-806;0;0;0;-806;Cash;;paid;13840;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25806
22436;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13841;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22437;05/02/2021;28/02/2021;-18333;0;0;0;-18333;Cash;;paid;13842;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-43333
22438;05/02/2021;28/02/2021;7500;0;0;0;7500;;;due;13843;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-17500
22439;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13844;26;;2;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Suspendido;0;-55000
22440;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13845;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22441;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13846;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22442;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13847;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22443;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13848;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-25000
22444;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;13849;26;;2;yes;0;%;Villanueva;Television;10Megasv;no;0;no;Suspendido;0;-80000
22445;05/02/2021;28/02/2021;3448;0;0;0;3448;;;due;13850;26;;1;yes;0;%;Villanueva;Television;no;no;0;no;Suspendido;0;-21552
